"filename","subject","date","time","avg_rxn_time_free","avg_choice_rxn_time_free"
"./Ship3_Latin-square/2019-10-02_15h10m_Subject 47791.txt","47791",2019-10-02,"15:10",64.8,115.383333333333
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 46878.txt","46878",2019-10-03,"09:50",149.75,145.916666666667
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 46885.txt","46885",2019-10-03,"09:50",691.35,128.816666666667
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 46899.txt","46899",2019-10-03,"09:50",202.316666666667,144.166666666667
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47081.txt","47081",2019-10-03,"09:50",204.616666666667,163.566666666667
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47091.txt","47091",2019-10-03,"09:50",278.5,138.616666666667
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47095.txt","47095",2019-10-03,"09:50",765.35,228.916666666667
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47231.txt","47231",2019-10-03,"09:50",1149.64406779661,130.271186440678
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47238.txt","47238",2019-10-03,"09:50",231.916666666667,191.616666666667
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47242.txt","47242",2019-10-03,"09:50",195.566666666667,214
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47244.txt","47244",2019-10-03,"09:50",229.95,159.716666666667
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47633.txt","47633",2019-10-03,"09:50",328.116666666667,171.166666666667
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47636.txt","47636",2019-10-03,"09:50",656.8,187.75
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47752.txt","47752",2019-10-03,"09:50",553.383333333333,110.916666666667
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47767.txt","47767",2019-10-03,"09:50",754.116666666667,376.966666666667
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47768.txt","47768",2019-10-03,"09:50",159.283333333333,144.7
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47780.txt","47780",2019-10-03,"09:50",369.416666666667,163.666666666667
"./Ship3_Latin-square/2019-10-03_09h53m_Subject 46884.txt","46884",2019-10-03,"09:53",347.716666666667,138.383333333333
"./Ship3_Latin-square/2019-10-03_09h53m_Subject 47083.txt","47083",2019-10-03,"09:53",715.1,190.516666666667
"./Ship3_Latin-square/2019-10-03_09h53m_Subject 47086.txt","47086",2019-10-03,"09:53",442.35,193.533333333333
"./Ship3_Latin-square/2019-10-03_09h53m_Subject 47246.txt","47246",2019-10-03,"09:53",189.5,141.633333333333
"./Ship3_Latin-square/2019-10-03_09h53m_Subject 47635.txt","47635",2019-10-03,"09:53",111.866666666667,143.616666666667
"./Ship3_Latin-square/2019-10-03_09h53m_Subject 47779.txt","47779",2019-10-03,"09:53",807.85,237.85
"./Ship3_Latin-square/2019-10-03_09h53m_Subject 47790.txt","47790",2019-10-03,"09:53",829.666666666667,296.716666666667
"./Ship3_Latin-square/2019-10-03_09h53m_Subject 47797.txt","47797",2019-10-03,"09:53",2581.68571428571,361.971428571429
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 46900.txt","46900",2019-10-03,"11:15",161.733333333333,142.266666666667
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 46986.txt","46986",2019-10-03,"11:15",1870.36538461538,481.423076923077
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47076.txt","47076",2019-10-03,"11:15",259.98,569.76
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47079.txt","47079",2019-10-03,"11:15",315.9,182.3
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47082.txt","47082",2019-10-03,"11:15",1248.9,142.76
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47092.txt","47092",2019-10-03,"11:15",137.4,172.083333333333
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47098.txt","47098",2019-10-03,"11:15",454.283333333333,399.466666666667
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47226.txt","47226",2019-10-03,"11:15",270.533333333333,149.483333333333
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47227.txt","47227",2019-10-03,"11:15",765.283333333333,225.65
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47250.txt","47250",2019-10-03,"11:15",390.866666666667,199.716666666667
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47645.txt","47645",2019-10-03,"11:15",1939.49090909091,159.527272727273
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47646.txt","47646",2019-10-03,"11:15",557.416666666667,210.583333333333
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47755.txt","47755",2019-10-03,"11:15",161.25,168.35
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47760.txt","47760",2019-10-03,"11:15",120.383333333333,145.983333333333
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47770.txt","47770",2019-10-03,"11:15",1536.81034482759,205.862068965517
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47795.txt","47795",2019-10-03,"11:15",2870.54054054054,286.837837837838
"./Ship3_Latin-square/2019-10-03_11h20m_Subject 47229.txt","47229",2019-10-03,"11:20",197,142.05
"./Ship3_Latin-square/2019-10-03_11h20m_Subject 47233.txt","47233",2019-10-03,"11:20",183.766666666667,137.116666666667
"./Ship3_Latin-square/2019-10-03_11h20m_Subject 47234.txt","47234",2019-10-03,"11:20",331.133333333333,165.85
"./Ship3_Latin-square/2019-10-03_11h20m_Subject 47237.txt","47237",2019-10-03,"11:20",103.1,117.25
"./Ship3_Latin-square/2019-10-03_11h20m_Subject 47241.txt","47241",2019-10-03,"11:20",108.5,118.533333333333
"./Ship3_Latin-square/2019-10-03_11h20m_Subject 47247.txt","47247",2019-10-03,"11:20",380.216666666667,154.466666666667
"./Ship3_Latin-square/2019-10-03_11h20m_Subject 47777.txt","47777",2019-10-03,"11:20",338.083333333333,188.75
"./Ship3_Latin-square/2019-10-03_11h20m_Subject 47784.txt","47784",2019-10-03,"11:20",80.6,246.7
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 46880.txt","46880",2019-10-03,"12:30",228.633333333333,310.4
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 46882.txt","46882",2019-10-03,"12:30",156.633333333333,155.5
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 46883.txt","46883",2019-10-03,"12:30",144.45,160.083333333333
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 46894.txt","46894",2019-10-03,"12:30",555.016666666667,123.166666666667
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 46896.txt","46896",2019-10-03,"12:30",326.733333333333,146.866666666667
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 47228.txt","47228",2019-10-03,"12:30",257.916666666667,137.633333333333
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 47243.txt","47243",2019-10-03,"12:30",128.316666666667,112.983333333333
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 47639.txt","47639",2019-10-03,"12:30",635.133333333333,519.083333333333
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 47649.txt","47649",2019-10-03,"12:30",167.216666666667,106.45
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 47753.txt","47753",2019-10-03,"12:30",225.666666666667,174.6
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 47776.txt","47776",2019-10-03,"12:30",97.0666666666667,119.35
"./Ship3_Latin-square/2019-10-03_12h33m_Subject 46881.txt","46881",2019-10-03,"12:33",499.8,275.2
"./Ship3_Latin-square/2019-10-03_12h33m_Subject 47087.txt","47087",2019-10-03,"12:33",426.333333333333,204.133333333333
"./Ship3_Latin-square/2019-10-03_12h33m_Subject 47626.txt","47626",2019-10-03,"12:33",539.233333333333,159.033333333333
"./Ship3_Latin-square/2019-10-03_12h33m_Subject 47632.txt","47632",2019-10-03,"12:33",153.75,96.8666666666667
"./Ship3_Latin-square/2019-10-03_12h33m_Subject 47634.txt","47634",2019-10-03,"12:33",481.55,164.033333333333
"./Ship3_Latin-square/2019-10-03_12h33m_Subject 47640.txt","47640",2019-10-03,"12:33",1086.98333333333,168.65
"./Ship3_Latin-square/2019-10-03_12h33m_Subject 47754.txt","47754",2019-10-03,"12:33",2240.875,250.375
"./Ship3_Latin-square/2019-10-03_12h33m_Subject 47800.txt","47800",2019-10-03,"12:33",492.7,158.4
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 46876.txt","46876",2019-10-03,"13:47",481.102564102564,160.435897435897
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 46877.txt","46877",2019-10-03,"13:47",61.35,243.45
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 46893.txt","46893",2019-10-03,"13:47",49.2,154.216666666667
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 46895.txt","46895",2019-10-03,"13:47",666.616666666667,144.066666666667
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 46897.txt","46897",2019-10-03,"13:47",1022.35714285714,536.25
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 47638.txt","47638",2019-10-03,"13:47",644.4,126.516666666667
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 47769.txt","47769",2019-10-03,"13:47",223.883333333333,166.55
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 47771.txt","47771",2019-10-03,"13:47",189.233333333333,118.733333333333
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 47775.txt","47775",2019-10-03,"13:47",529.616666666667,125
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 47781.txt","47781",2019-10-03,"13:47",94.2166666666667,158.066666666667
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 47783.txt","47783",2019-10-03,"13:47",481.283333333333,196.383333333333
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 47785.txt","47785",2019-10-03,"13:47",238.083333333333,129.633333333333
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 47786.txt","47786",2019-10-03,"13:47",896.983333333333,183.866666666667
"./Ship3_Latin-square/2019-10-03_13h51m_Subject 46888.txt","46888",2019-10-03,"13:51",58.2166666666667,153.55
"./Ship3_Latin-square/2019-10-03_13h51m_Subject 46889.txt","46889",2019-10-03,"13:51",84.35,130.216666666667
"./Ship3_Latin-square/2019-10-03_13h51m_Subject 46890.txt","46890",2019-10-03,"13:51",257.35,94.6
"./Ship3_Latin-square/2019-10-03_13h51m_Subject 46892.txt","46892",2019-10-03,"13:51",67.4,116.316666666667
"./Ship3_Latin-square/2019-10-03_13h51m_Subject 46898.txt","46898",2019-10-03,"13:51",186.266666666667,177.05
"./Ship3_Latin-square/2019-10-03_13h51m_Subject 47097.txt","47097",2019-10-03,"13:51",156.283333333333,296.366666666667
"./Ship3_Latin-square/2019-10-03_13h51m_Subject 47099.txt","47099",2019-10-03,"13:51",99.6333333333333,148.883333333333
"./Ship3_Latin-square/2019-10-03_13h51m_Subject 47798.txt","47798",2019-10-03,"13:51",315.533333333333,115.4
"./Ship3_Latin-square/2019-10-03_15h00m_Subject 47080.txt","47080",2019-10-03,"15:00",61.5833333333333,109.666666666667
"./Ship3_Latin-square/2019-10-03_15h00m_Subject 47089.txt","47089",2019-10-03,"15:00",693.46875,218.28125
"./Ship3_Latin-square/2019-10-03_15h00m_Subject 47762.txt","47762",2019-10-03,"15:00",302.283333333333,115.033333333333
"./Ship3_Latin-square/2019-10-03_15h00m_Subject 47791.txt","47791",2019-10-03,"15:00",67.9166666666667,106.35
"./Ship3_Latin-square/2019-10-04_09h48m_Subject 46884.txt","46884",2019-10-04,"09:48",501.416666666667,159.3
"./Ship3_Latin-square/2019-10-04_09h48m_Subject 47083.txt","47083",2019-10-04,"09:48",532.566666666667,148.133333333333
"./Ship3_Latin-square/2019-10-04_09h48m_Subject 47086.txt","47086",2019-10-04,"09:48",391.066666666667,196.166666666667
"./Ship3_Latin-square/2019-10-04_09h48m_Subject 47246.txt","47246",2019-10-04,"09:48",135.533333333333,128.85
"./Ship3_Latin-square/2019-10-04_09h48m_Subject 47635.txt","47635",2019-10-04,"09:48",111.616666666667,134.983333333333
"./Ship3_Latin-square/2019-10-04_09h48m_Subject 47779.txt","47779",2019-10-04,"09:48",895.65,181.133333333333
"./Ship3_Latin-square/2019-10-04_09h48m_Subject 47790.txt","47790",2019-10-04,"09:48",474.333333333333,251.383333333333
"./Ship3_Latin-square/2019-10-04_09h48m_Subject 47797.txt","47797",2019-10-04,"09:48",3635.34210526316,647.473684210526
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 46878.txt","46878",2019-10-04,"09:52",106.833333333333,147.616666666667
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 46885.txt","46885",2019-10-04,"09:52",625.133333333333,127.916666666667
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 46899.txt","46899",2019-10-04,"09:52",144.566666666667,94.2833333333333
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47081.txt","47081",2019-10-04,"09:52",114.233333333333,112.6
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47091.txt","47091",2019-10-04,"09:52",192.683333333333,175.616666666667
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47095.txt","47095",2019-10-04,"09:52",808.033333333333,210.216666666667
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47231.txt","47231",2019-10-04,"09:52",619.433333333333,131.466666666667
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47238.txt","47238",2019-10-04,"09:52",150.966666666667,143.033333333333
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47242.txt","47242",2019-10-04,"09:52",158.966666666667,164.366666666667
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47244.txt","47244",2019-10-04,"09:52",103.65,171.966666666667
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47633.txt","47633",2019-10-04,"09:52",335.35,163.733333333333
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47636.txt","47636",2019-10-04,"09:52",561.383333333333,163.033333333333
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47752.txt","47752",2019-10-04,"09:52",473.583333333333,109.583333333333
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47767.txt","47767",2019-10-04,"09:52",351.083333333333,136.983333333333
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47768.txt","47768",2019-10-04,"09:52",234.95,133.316666666667
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47780.txt","47780",2019-10-04,"09:52",419.866666666667,148.933333333333
"./Ship3_Latin-square/2019-10-04_10h52m_Subject 47229.txt","47229",2019-10-04,"10:52",165.85,107.516666666667
"./Ship3_Latin-square/2019-10-04_10h52m_Subject 47233.txt","47233",2019-10-04,"10:52",135.15,123.25
"./Ship3_Latin-square/2019-10-04_10h52m_Subject 47234.txt","47234",2019-10-04,"10:52",284.183333333333,254.116666666667
"./Ship3_Latin-square/2019-10-04_10h52m_Subject 47237.txt","47237",2019-10-04,"10:52",1033.19298245614,480.333333333333
"./Ship3_Latin-square/2019-10-04_10h52m_Subject 47241.txt","47241",2019-10-04,"10:52",88.7833333333333,99
"./Ship3_Latin-square/2019-10-04_10h52m_Subject 47247.txt","47247",2019-10-04,"10:52",212.966666666667,146.133333333333
"./Ship3_Latin-square/2019-10-04_10h52m_Subject 47777.txt","47777",2019-10-04,"10:52",1125.80487804878,219.121951219512
"./Ship3_Latin-square/2019-10-04_10h52m_Subject 47784.txt","47784",2019-10-04,"10:52",95.0166666666667,194.783333333333
"./Ship3_Latin-square/2019-10-04_10h58m_Subject 46900.txt","46900",2019-10-04,"10:58",308.333333333333,118.366666666667
"./Ship3_Latin-square/2019-10-04_10h58m_Subject 46986.txt","46986",2019-10-04,"10:58",2363.94285714286,257.914285714286
"./Ship3_Latin-square/2019-10-04_10h58m_Subject 47076.txt","47076",2019-10-04,"10:58",80.0166666666667,100.533333333333
"./Ship3_Latin-square/2019-10-04_10h58m_Subject 47079.txt","47079",2019-10-04,"10:58",221.016666666667,164.9
"./Ship3_Latin-square/2019-10-04_10h58m_Subject 47082.txt","47082",2019-10-04,"10:58",982.921568627451,254.529411764706
"./Ship3_Latin-square/2019-10-04_10h58m_Subject 47092.txt","47092",2019-10-04,"10:58",80.75,139.383333333333
"./Ship3_Latin-square/2019-10-04_10h58m_Subject 47098.txt","47098",2019-10-04,"10:58",344.85,104.85
"./Ship3_Latin-square/2019-10-04_10h58m_Subject 47226.txt","47226",2019-10-04,"10:58",154.466666666667,92.7666666666667
"./Ship3_Latin-square/2019-10-04_10h58m_Subject 47227.txt","47227",2019-10-04,"10:58",583.733333333333,98.0666666666667
"./Ship3_Latin-square/2019-10-04_10h58m_Subject 47250.txt","47250",2019-10-04,"10:58",111.4,105.216666666667
"./Ship3_Latin-square/2019-10-04_10h58m_Subject 47645.txt","47645",2019-10-04,"10:58",3285.73529411765,194.617647058824
"./Ship3_Latin-square/2019-10-04_10h58m_Subject 47646.txt","47646",2019-10-04,"10:58",159.65,137.066666666667
"./Ship3_Latin-square/2019-10-04_10h58m_Subject 47755.txt","47755",2019-10-04,"10:58",143.533333333333,147
"./Ship3_Latin-square/2019-10-04_10h58m_Subject 47760.txt","47760",2019-10-04,"10:58",111.583333333333,175.133333333333
"./Ship3_Latin-square/2019-10-04_10h58m_Subject 47770.txt","47770",2019-10-04,"10:58",3074.61363636364,282.477272727273
"./Ship3_Latin-square/2019-10-04_10h58m_Subject 47795.txt","47795",2019-10-04,"10:58",383.3,164.183333333333
"./Ship3_Latin-square/2019-10-04_12h08m_Subject 46881.txt","46881",2019-10-04,"12:08",90.85,200.216666666667
"./Ship3_Latin-square/2019-10-04_12h08m_Subject 47087.txt","47087",2019-10-04,"12:08",93.1333333333333,130.216666666667
"./Ship3_Latin-square/2019-10-04_12h08m_Subject 47626.txt","47626",2019-10-04,"12:08",735.508771929825,159.280701754386
"./Ship3_Latin-square/2019-10-04_12h08m_Subject 47632.txt","47632",2019-10-04,"12:08",103.483333333333,92.7
"./Ship3_Latin-square/2019-10-04_12h08m_Subject 47634.txt","47634",2019-10-04,"12:08",419.833333333333,136.833333333333
"./Ship3_Latin-square/2019-10-04_12h08m_Subject 47640.txt","47640",2019-10-04,"12:08",316.983333333333,133.883333333333
"./Ship3_Latin-square/2019-10-04_12h08m_Subject 47754.txt","47754",2019-10-04,"12:08",2211.83333333333,477.416666666667
"./Ship3_Latin-square/2019-10-04_12h08m_Subject 47800.txt","47800",2019-10-04,"12:08",530.416666666667,186.583333333333
"./Ship3_Latin-square/2019-10-04_12h11m_Subject 46880.txt","46880",2019-10-04,"12:11",62.3666666666667,128.15
"./Ship3_Latin-square/2019-10-04_12h11m_Subject 46882.txt","46882",2019-10-04,"12:11",1100.42105263158,176.877192982456
"./Ship3_Latin-square/2019-10-04_12h11m_Subject 46883.txt","46883",2019-10-04,"12:11",127.75,146.433333333333
"./Ship3_Latin-square/2019-10-04_12h11m_Subject 46896.txt","46896",2019-10-04,"12:11",79.2333333333333,122.183333333333
"./Ship3_Latin-square/2019-10-04_12h11m_Subject 47639.txt","47639",2019-10-04,"12:11",148.6,144.3
"./Ship3_Latin-square/2019-10-04_12h11m_Subject 47649.txt","47649",2019-10-04,"12:11",206.866666666667,98.7333333333333
"./Ship3_Latin-square/2019-10-04_12h11m_Subject 47753.txt","47753",2019-10-04,"12:11",314.666666666667,172.716666666667
"./Ship3_Latin-square/2019-10-04_13h16m_Subject 46888.txt","46888",2019-10-04,"13:16",157.033333333333,127.05
"./Ship3_Latin-square/2019-10-04_13h16m_Subject 46889.txt","46889",2019-10-04,"13:16",85.2166666666667,165.366666666667
"./Ship3_Latin-square/2019-10-04_13h16m_Subject 46890.txt","46890",2019-10-04,"13:16",1163.46666666667,100.883333333333
"./Ship3_Latin-square/2019-10-04_13h16m_Subject 46898.txt","46898",2019-10-04,"13:16",109.3,136.366666666667
"./Ship3_Latin-square/2019-10-04_13h16m_Subject 47097.txt","47097",2019-10-04,"13:16",80.95,190.516666666667
"./Ship3_Latin-square/2019-10-04_13h16m_Subject 47798.txt","47798",2019-10-04,"13:16",366.266666666667,92.3666666666667
"./Ship3_Latin-square/2019-10-04_13h17m_Subject 46876.txt","46876",2019-10-04,"13:17",244.466666666667,100.433333333333
"./Ship3_Latin-square/2019-10-04_13h17m_Subject 46877.txt","46877",2019-10-04,"13:17",76.5,165.8
"./Ship3_Latin-square/2019-10-04_13h17m_Subject 46895.txt","46895",2019-10-04,"13:17",471.916666666667,175.466666666667
"./Ship3_Latin-square/2019-10-04_13h17m_Subject 46897.txt","46897",2019-10-04,"13:17",1527.69230769231,337.769230769231
"./Ship3_Latin-square/2019-10-04_13h17m_Subject 47769.txt","47769",2019-10-04,"13:17",210.9,169.133333333333
"./Ship3_Latin-square/2019-10-04_13h17m_Subject 47771.txt","47771",2019-10-04,"13:17",168.233333333333,97.55
"./Ship3_Latin-square/2019-10-04_13h17m_Subject 47775.txt","47775",2019-10-04,"13:17",338.816666666667,111.7
"./Ship3_Latin-square/2019-10-04_13h17m_Subject 47781.txt","47781",2019-10-04,"13:17",98.3166666666667,145.8
"./Ship3_Latin-square/2019-10-04_13h17m_Subject 47783.txt","47783",2019-10-04,"13:17",363.416666666667,166.633333333333
"./Ship3_Latin-square/2019-10-04_13h17m_Subject 47785.txt","47785",2019-10-04,"13:17",108.083333333333,117.833333333333
"./Ship3_Latin-square/2019-10-04_13h17m_Subject 47786.txt","47786",2019-10-04,"13:17",1066.98333333333,128.083333333333
"./Ship3_Latin-square/2019-10-04_14h23m_Subject 47080.txt","47080",2019-10-04,"14:23",61.65,126.9
"./Ship3_Latin-square/2019-10-04_14h23m_Subject 47089.txt","47089",2019-10-04,"14:23",757.566666666667,403.033333333333
"./Ship3_Latin-square/2019-10-04_14h23m_Subject 47762.txt","47762",2019-10-04,"14:23",327.983333333333,159.083333333333
"./Ship3_Latin-square/2019-10-04_14h23m_Subject 47791.txt","47791",2019-10-04,"14:23",69.7333333333333,99.05
"./Ship3_Latin-square/2019-10-05_09h32m_Subject 46884.txt","46884",2019-10-05,"09:32",3891.26666666667,318.233333333333
"./Ship3_Latin-square/2019-10-05_09h32m_Subject 47083.txt","47083",2019-10-05,"09:32",1057.48275862069,209.241379310345
"./Ship3_Latin-square/2019-10-05_09h32m_Subject 47086.txt","47086",2019-10-05,"09:32",189.416666666667,106.45
"./Ship3_Latin-square/2019-10-05_09h32m_Subject 47246.txt","47246",2019-10-05,"09:32",352.016666666667,263.866666666667
"./Ship3_Latin-square/2019-10-05_09h32m_Subject 47635.txt","47635",2019-10-05,"09:32",152.333333333333,163.416666666667
"./Ship3_Latin-square/2019-10-05_09h32m_Subject 47779.txt","47779",2019-10-05,"09:32",1306.27586206897,263.431034482759
"./Ship3_Latin-square/2019-10-05_09h32m_Subject 47790.txt","47790",2019-10-05,"09:32",617.571428571429,276.339285714286
"./Ship3_Latin-square/2019-10-05_09h32m_Subject 47797.txt","47797",2019-10-05,"09:32",1263.0350877193,202.087719298246
"./Ship3_Latin-square/2019-10-05_09h34m_Subject 46878.txt","46878",2019-10-05,"09:34",78.1333333333333,123.85
"./Ship3_Latin-square/2019-10-05_09h34m_Subject 46885.txt","46885",2019-10-05,"09:34",2452.46153846154,337.179487179487
"./Ship3_Latin-square/2019-10-05_09h34m_Subject 46899.txt","46899",2019-10-05,"09:34",130.8,119.616666666667
"./Ship3_Latin-square/2019-10-05_09h34m_Subject 47081.txt","47081",2019-10-05,"09:34",216.4,144.816666666667
"./Ship3_Latin-square/2019-10-05_09h34m_Subject 47091.txt","47091",2019-10-05,"09:34",119.566666666667,153.7
"./Ship3_Latin-square/2019-10-05_09h34m_Subject 47095.txt","47095",2019-10-05,"09:34",1943.97959183673,287.897959183673
"./Ship3_Latin-square/2019-10-05_09h34m_Subject 47238.txt","47238",2019-10-05,"09:34",253.466666666667,258.166666666667
"./Ship3_Latin-square/2019-10-05_09h34m_Subject 47242.txt","47242",2019-10-05,"09:34",190.5,230.133333333333
"./Ship3_Latin-square/2019-10-05_09h34m_Subject 47244.txt","47244",2019-10-05,"09:34",240.75,278.033333333333
"./Ship3_Latin-square/2019-10-05_09h34m_Subject 47633.txt","47633",2019-10-05,"09:34",248.916666666667,160.133333333333
"./Ship3_Latin-square/2019-10-05_09h34m_Subject 47636.txt","47636",2019-10-05,"09:34",456.733333333333,224.166666666667
"./Ship3_Latin-square/2019-10-05_09h34m_Subject 47752.txt","47752",2019-10-05,"09:34",528.016666666667,118.266666666667
"./Ship3_Latin-square/2019-10-05_09h34m_Subject 47767.txt","47767",2019-10-05,"09:34",467.116666666667,194.9
"./Ship3_Latin-square/2019-10-05_09h34m_Subject 47768.txt","47768",2019-10-05,"09:34",1013.06896551724,183.724137931034
"./Ship3_Latin-square/2019-10-05_09h34m_Subject 47780.txt","47780",2019-10-05,"09:34",529.966666666667,184.266666666667
"./Ship3_Latin-square/2019-10-05_10h43m_Subject 47229.txt","47229",2019-10-05,"10:43",122.633333333333,127
"./Ship3_Latin-square/2019-10-05_10h43m_Subject 47233.txt","47233",2019-10-05,"10:43",218.283333333333,137.466666666667
"./Ship3_Latin-square/2019-10-05_10h43m_Subject 47234.txt","47234",2019-10-05,"10:43",422.95,226.5
"./Ship3_Latin-square/2019-10-05_10h43m_Subject 47237.txt","47237",2019-10-05,"10:43",122.366666666667,145.616666666667
"./Ship3_Latin-square/2019-10-05_10h43m_Subject 47241.txt","47241",2019-10-05,"10:43",63.9,99.2333333333333
"./Ship3_Latin-square/2019-10-05_10h43m_Subject 47247.txt","47247",2019-10-05,"10:43",206.883333333333,173
"./Ship3_Latin-square/2019-10-05_10h43m_Subject 47777.txt","47777",2019-10-05,"10:43",208.016666666667,170.383333333333
"./Ship3_Latin-square/2019-10-05_10h43m_Subject 47784.txt","47784",2019-10-05,"10:43",136.383333333333,196.75
"./Ship3_Latin-square/2019-10-05_10h45m_Subject 46900.txt","46900",2019-10-05,"10:45",159.816666666667,186.483333333333
"./Ship3_Latin-square/2019-10-05_10h45m_Subject 46986.txt","46986",2019-10-05,"10:45",1774.67346938776,598.408163265306
"./Ship3_Latin-square/2019-10-05_10h45m_Subject 47076.txt","47076",2019-10-05,"10:45",107.716666666667,165.266666666667
"./Ship3_Latin-square/2019-10-05_10h45m_Subject 47079.txt","47079",2019-10-05,"10:45",1818.36734693878,352.775510204082
"./Ship3_Latin-square/2019-10-05_10h45m_Subject 47082.txt","47082",2019-10-05,"10:45",1802.64444444444,166.155555555556
"./Ship3_Latin-square/2019-10-05_10h45m_Subject 47092.txt","47092",2019-10-05,"10:45",256.716666666667,277.65
"./Ship3_Latin-square/2019-10-05_10h45m_Subject 47098.txt","47098",2019-10-05,"10:45",389.783333333333,186.066666666667
"./Ship3_Latin-square/2019-10-05_10h45m_Subject 47226.txt","47226",2019-10-05,"10:45",190.683333333333,93.25
"./Ship3_Latin-square/2019-10-05_10h45m_Subject 47227.txt","47227",2019-10-05,"10:45",884.6,197.733333333333
"./Ship3_Latin-square/2019-10-05_10h45m_Subject 47645.txt","47645",2019-10-05,"10:45",1145.33333333333,149.766666666667
"./Ship3_Latin-square/2019-10-05_10h45m_Subject 47646.txt","47646",2019-10-05,"10:45",337.65,118.7
"./Ship3_Latin-square/2019-10-05_10h45m_Subject 47755.txt","47755",2019-10-05,"10:45",264.016666666667,186.716666666667
"./Ship3_Latin-square/2019-10-05_10h45m_Subject 47760.txt","47760",2019-10-05,"10:45",333.4,232.75
"./Ship3_Latin-square/2019-10-05_10h45m_Subject 47770.txt","47770",2019-10-05,"10:45",3098.34285714286,248.6
"./Ship3_Latin-square/2019-10-05_10h45m_Subject 47795.txt","47795",2019-10-05,"10:45",2578.07317073171,222.682926829268
